"State","Facility Name","Facility ID","Date","Hour","Gross Load (MW)","Steam Load (1000 lb/hr)","SO2 Mass (lbs)","CO2 Mass (short tons)","NOx Mass (lbs)","Heat Input (mmBtu)"
"AL","Barry",3,"2010-02-17",9,2398,,10974.34,1783.501,4066.5,20497.3
"AL","Barry",3,"2010-02-17",10,2183,,9254.025,1607.2,3467,18698.2
"AL","Barry",3,"2010-02-17",11,1937,,6999.498,1352.7,2890.701,16128.4
"AL","Barry",3,"2010-02-17",12,1765,,4967.305,1096.8,2258.125,13708.6
"AL","Barry",3,"2010-02-17",13,1652,,4651.547,1022.5,2203.999,12804.9
"AL","Barry",3,"2010-02-17",14,1465,,4273.128,921.3,2081.601,11453.8
"AL","Barry",3,"2010-02-17",15,1482,,4213.729,924.3,2064.9,11554.6
"AL","Barry",3,"2010-02-17",16,1547,,4328.332,962.2,2200.8,12064.5
"AL","Barry",3,"2010-02-17",17,1751,,4839.11,1080.3,2200.3,13550.9
"AL","Barry",3,"2010-02-17",18,1825,,5147.701,1127.699,2285.7,14077.2
"AL","Barry",3,"2010-02-17",19,1832,,5159.019,1134.1,2315.6,14152.1
"AL","Barry",3,"2010-02-17",20,1837,,5182.124,1138.201,2272.901,14195.9
"AL","Barry",3,"2010-02-17",21,1839,,5209.329,1143.7,2269.9,14254.4
"AL","Barry",3,"2010-02-17",22,1844,,5210.14,1142.9,2259.801,14253.1
"AL","Barry",3,"2010-02-17",23,1846,,5166.14,1137.2,2205.6,14197.5
"AL","Barry",3,"2010-02-18",0,1853,,5190.852,1143.5,2234.6,14268
"AL","Barry",3,"2010-02-18",1,1910,,5549.858,1186.001,2548.399,14688.4
"AL","Barry",3,"2010-02-18",2,1946,,5790.965,1217.3,2367.399,14995.7
"AL","Barry",3,"2010-02-18",3,1945,,5798.766,1218.5,2373.201,15009.1
"AL","Barry",3,"2010-02-18",4,1938,,5780.15,1215.099,2376.1,14962.9
"AL","Barry",3,"2010-02-18",5,1946,,5774.772,1218.2,2379.3,15009.9
"AL","Barry",3,"2010-02-18",6,1953,,5720.192,1213.9,2368.4,14980.2
"AL","Barry",3,"2010-02-18",7,1951,,5759.275,1223.3,2398.3,15061.8
"AL","Barry",3,"2010-02-18",8,1919,,5786.594,1208.4,2403.9,14858.8
"AL","Barry",3,"2010-02-18",9,1930,,5870.885,1207.399,2403.499,14843.7
"AL","Barry",3,"2010-02-18",10,1913,,5937.256,1199.2,2408.699,14744.1
"AL","Barry",3,"2010-02-18",11,1835,,5588.656,1137.9,2294,14144.6
"AL","Barry",3,"2010-02-18",12,1766,,5469.036,1094.7,2220.9,13640.8
"AL","Barry",3,"2010-02-18",13,1576,,4977.475,985.001,2070.5,12245.9
"AL","Barry",3,"2010-02-18",14,1437,,4556.825,904,1939.1,11212.9
"AL","Barry",3,"2010-02-18",15,1455,,4465.2,914,1971.099,11363.4
"AL","Barry",3,"2010-02-18",16,1496,,4404.842,930.901,2076.2,11627.4
"AL","Barry",3,"2010-02-18",17,1664,,4723.515,1020.2,2208.4,12828.3
"AL","Barry",3,"2010-02-18",18,1806,,4973.076,1092.4,2532.7,13716.8
"AL","Barry",3,"2010-02-18",19,1857,,5090.384,1125.1,2358.801,14039.7
"AL","Barry",3,"2010-02-18",20,1952,,5508.189,1198.9,2432.2,14762.4
"AL","Barry",3,"2010-02-18",21,1908,,5324.281,1160.1,2386.1,14378.6
"AL","Barry",3,"2010-02-18",22,1821,,4994.02,1094.9,2030.8,13701.1
"AL","Barry",3,"2010-02-18",23,1750,,4630.969,1032.3,1937.2,13055.3
"AL","Barry",3,"2010-02-19",0,1691,,4468.495,987.6,1956.2,12568.7
"AL","Barry",3,"2010-02-19",1,1703,,4213.663,948.1,1883.7,12300.9
"AL","Barry",3,"2010-02-19",2,1713,,4203.088,941.2,1843,12249.4
"AL","Barry",3,"2010-02-19",3,1761,,4781.894,1001.3,1830.3,12841.7
"AL","Barry",3,"2010-02-19",4,1793,,5193.396,1053.9,1765.2,13354.4
"AL","Barry",3,"2010-02-19",5,1827,,5211.808,1063.6,1799.4,13457.1
"AL","Barry",3,"2010-02-19",6,1853,,5162.172,1102.9,1832.4,13886.2
"AL","Barry",3,"2010-02-19",7,1804,,4622.962,1046.2,2018.6,13325.5
"AL","Barry",3,"2010-02-19",8,1762,,4458.516,1032,2202.1,13154.7
"AL","Barry",3,"2010-02-19",9,1707,,4190.493,984.5,1974.3,12677.7
"AL","Barry",3,"2010-02-19",10,1696,,4560.666,997.1,1933.7,12780
"AL","Barry",3,"2010-02-19",11,1685,,4537.758,978.1,1757.8,12589.5
"AL","Barry",3,"2010-02-19",12,1683,,4524.134,984,1711.9,12629.6
"AL","Barry",3,"2010-02-19",13,1623,,4440.179,964.2,1730.5,12328.6
"AL","Barry",3,"2010-02-19",14,1555,,4450.554,987.6,1974.3,12327.3
"AL","Barry",3,"2010-02-19",15,1547,,6043.963,1130.1,2312.1,13373.8
"AL","Barry",3,"2010-02-19",16,1780,,7483.889,1311.1,2456.7,15295.8
"AL","Barry",3,"2010-02-19",17,2010,,8391.211,1465.3,2896.9,17025.1
"AL","Barry",3,"2010-02-19",18,2261,,10025.064,1655.6,2852.9,19197.9
"AL","Barry",3,"2010-02-19",19,2360,,10779.264,1736.9,2209.3,19988.6
"AL","Barry",3,"2010-02-19",20,2477,,11071.673,1811,2050.1,20717.4
"AL","Barry",3,"2010-02-19",21,2502,,10893.892,1843,2134.6,21042.9
"AL","Barry",3,"2010-02-19",22,2504,,10959.844,1850.1,2183.4,21149
"AL","Barry",3,"2010-02-19",23,2469,,10783.648,1838.7,2172.2,21038
"AL","Barry",3,"2010-02-20",0,2522,,10805.964,1849.7,2166.4,21157.8
"AL","Barry",3,"2010-02-20",1,2526,,10806.07,1847.6,2152.1,21142.4
"AL","Barry",3,"2010-02-20",2,2527,,10897.873,1847.9,2160,21146.5
"AL","Barry",3,"2010-02-20",3,2519,,10883.273,1848.1,2152.3,21149.1
"AL","Barry",3,"2010-02-20",4,2527,,10957.386,1850.4,2142.4,21180.4
"AL","Barry",3,"2010-02-20",5,2502,,10829.847,1825.9,2173.9,20913.7
"AL","Barry",3,"2010-02-20",6,2516,,11072.877,1864.2,2154.1,21309.4
"AL","Barry",3,"2010-02-20",7,2503,,11157.759,1880.3,2210,21452.8
"AL","Barry",3,"2010-02-20",8,2388,,10423.075,1774.099,2226.7,20359.475
"AL","Barry",3,"2010-02-20",9,2249,,9558.502,1648.301,2134.2,19081.1
"AL","Barry",3,"2010-02-20",10,2154,,9098.19,1565.6,1941.4,18266
"AL","Barry",3,"2010-02-20",11,2064,,8895.356,1506.9,2067.6,17672.8
"AL","Barry",3,"2010-02-20",12,2008,,8376.173,1440.1,1857,16963.5
"AL","Barry",3,"2010-02-20",13,2040,,8688.896,1485.5,1853.6,17421.1
"AL","Barry",3,"2010-02-20",14,1994,,8218.828,1439.899,1875.3,16929.2
"AL","Barry",3,"2010-02-20",15,1977,,8033.109,1426,1832.701,16779.6
"AL","Barry",3,"2010-02-20",16,1960,,8021.147,1425.4,1835.501,16730.7
"AL","Barry",3,"2010-02-20",17,1988,,8314.941,1457.299,1922.2,17036.5
"AL","Barry",3,"2010-02-20",18,2255,,9930.21,1696.6,2144.6,19559.1
"AL","Barry",3,"2010-02-20",19,2357,,10328.631,1749.799,2071.5,20092
"AL","Barry",3,"2010-02-20",20,2495,,11366.454,1906.299,2448.5,21633.1
"AL","Barry",3,"2010-02-20",21,2543,,11576.164,1947.7,2330.3,22044.5
"AL","Barry",3,"2010-02-20",22,2566,,11757.965,1969,2517.299,22251.8
"AL","Barry",3,"2010-02-20",23,2594,,11904.269,1996.199,2584.4,22520.7
"AL","Barry",3,"2010-02-21",0,2577,,11769.494,1978.099,2525.2,22361.7
"AL","Barry",3,"2010-02-21",1,2591,,11974.701,1992.399,2612.4,22505.2
"AL","Barry",3,"2010-02-21",2,2615,,12087.608,2000.301,2717.1,22587.1
"AL","Barry",3,"2010-02-21",3,2607,,11952.902,1985.3,2719.6,22437.7
"AL","Barry",3,"2010-02-21",4,2617,,12328.497,2007.8,2682.9,22654
"AL","Barry",3,"2010-02-21",5,2640,,12468.5,2025.9,2746.4,22831.5
"AL","Barry",3,"2010-02-21",6,2698,,12698.195,2055.8,2713.3,23119.3
"AL","Barry",3,"2010-02-21",7,2678,,12633.767,2043.9,2744,22984.4
"AL","Barry",3,"2010-02-21",8,2612,,12145.699,1978.301,4554.4,22297.1
"AL","Barry",3,"2010-02-21",9,2356,,10426.549,1759.4,3938.001,20129.7
"AL","Barry",3,"2010-02-21",10,2229,,9761.981,1655.7,2766.7,19069.2
"AL","Barry",3,"2010-02-21",11,2204,,9569.342,1634.9,2847.4,18910.1
"AL","Barry",3,"2010-02-21",12,2149,,9140.098,1579.4,2406.3,18337.6
"AL","Barry",3,"2010-02-21",13,2164,,9300.775,1609.701,2470.8,18617
"AL","Barry",3,"2010-02-21",14,2095,,8859.241,1554.101,2299.901,18049.7
"AL","Barry",3,"2010-02-21",15,2054,,8569.218,1522.7,2148.601,17728.7
"AL","Barry",3,"2010-02-21",16,2015,,8510.327,1512.7,2157.3,17569
"AL","Barry",3,"2010-02-21",17,2129,,9287.445,1619.3,2517.6,18618.8
"AL","Barry",3,"2010-02-21",18,2420,,10977.714,1865.8,2794.3,21139.4
"AL","Barry",3,"2010-02-21",19,2582,,12215.134,2018.101,2854.6,22639.7
"AL","Barry",3,"2010-02-21",20,2521,,11671.143,1937,2879.7,21855.1
"AL","Barry",3,"2010-02-21",21,2354,,10651.996,1779.2,2745.3,20281.7
"AL","Barry",3,"2010-02-21",22,2107,,9088.835,1565.1,2715.7,18152.9
"AL","Barry",3,"2010-02-21",23,1632,,7646.747,1259.5,2580.9,14341.9
"AL","Barry",3,"2010-02-22",0,1627,,7811.327,1274.499,2605.3,14474.1
"AL","Barry",3,"2010-02-22",1,1763,,8078.488,1350.399,2611.899,15539.6
"AL","Barry",3,"2010-02-22",2,1635,,7898.863,1282.9,2529.699,14580.8
"AL","Barry",3,"2010-02-22",3,1637,,7835.772,1275,2522.4,14511.8
"AL","Barry",3,"2010-02-22",4,1631,,7774.936,1280.5,2517.6,14540.2
"AL","Barry",3,"2010-02-22",5,1879,,8266.68,1418.2,2691.8,16404
"AL","Barry",3,"2010-02-22",6,2410,,11299.451,1852.9,2930.7,21042.1
"AL","Barry",3,"2010-02-22",7,2458,,11650.447,1895.2,2819.301,21450.7
"AL","Barry",3,"2010-02-22",8,2474,,11976.198,1916.2,2916.401,21621
"AL","Barry",3,"2010-02-22",9,2589,,13156.834,2034.7,2764.4,22800.6
"AL","Barry",3,"2010-02-22",10,2648,,13688.24,2084.9,2653.7,23294.4
"AL","Barry",3,"2010-02-22",11,2648,,13496.937,2082.2,2715.399,23265.2
"AL","Barry",3,"2010-02-22",12,2606,,12894.72,2041,2765.4,22850.9
"AL","Barry",3,"2010-02-22",13,2594,,12631.112,2037.4,2837.899,22812.1
"AL","Barry",3,"2010-02-22",14,2581,,12745.404,2013.2,2847.8,22569.2
"AL","Barry",3,"2010-02-22",15,2497,,11973.204,1903.801,2817.4,21503.8
"AL","Barry",3,"2010-02-22",16,2437,,11480.1,1854.1,2760.4,21014.2
"AL","Barry",3,"2010-02-22",17,2148,,9393.341,1587.499,2764.7,18307.1
"AL","Barry",3,"2010-02-22",18,2487,,11634.938,1897.8,2908.001,21470.1
"AL","Barry",3,"2010-02-22",19,2513,,11877.338,1919.4,2974.8,21679
"AL","Barry",3,"2010-02-22",20,2404,,10894.033,1797.5,2868.7,20487.4
"AL","Barry",3,"2010-02-22",21,2222,,9647.577,1639.3,2481.6,18907.9
"AL","Barry",3,"2010-02-22",22,1884,,8062.817,1366.3,2034.501,15924
"AL","Barry",3,"2010-02-22",23,1641,,8011.635,1257.7,2027.9,14315.2
"AL","Barry",3,"2010-02-23",0,1642,,8205.315,1262.3,2027.1,14346.4
"AL","Barry",3,"2010-02-23",1,1645,,8220.726,1268.2,1941.9,14413.8
"AL","Barry",3,"2010-02-23",2,1642,,8209.423,1265.101,1916.9,14381.9
"AL","Barry",3,"2010-02-23",3,1668,,8301.278,1285.701,1977.001,14619
"AL","Barry",3,"2010-02-23",4,1819,,8304.842,1344.4,2170.9,15587.3
"AL","Barry",3,"2010-02-23",5,2201,,10294.63,1631.6,2709.401,18870.4
"AL","Barry",3,"2010-02-23",6,2664,,14014.551,2103.8,3206.099,23555.8
"AL","Barry",3,"2010-02-23",7,2693,,13804.748,2111.9,3313.9,23633.6
"AL","Barry",3,"2010-02-23",8,2657,,13359.478,2070.1,3277.7,23247.4
"AL","Barry",3,"2010-02-23",9,2679,,13525.068,2116.2,3124.699,23688.5
"AL","Barry",3,"2010-02-23",10,2709,,13360.184,2130.7,3210.9,23841.8
"AL","Barry",3,"2010-02-23",11,2705,,13310.267,2127.499,3081.6,23799.3
"AL","Barry",3,"2010-02-23",12,2635,,13070.86,2094.6,3071.1,23473
"AL","Barry",3,"2010-02-23",13,2541,,12337.318,1983.6,3280.5,22361.5
"AL","Barry",3,"2010-02-23",14,2491,,12240.3,1984.5,3377.2,22358
"AL","Barry",3,"2010-02-23",15,2486,,12021.698,1975.399,3356.8,22267.8
"AL","Barry",3,"2010-02-23",16,2428,,11582.275,1920.3,3347,21714.8
"AL","Barry",3,"2010-02-23",17,2374,,11296.625,1873.9,3190.5,21225.3
"AL","Barry",3,"2010-02-23",18,2534,,12398.69,2011.4,3061,22612.2
"AL","Barry",3,"2010-02-23",19,2555,,12527.895,2035.3,3011.901,22850.4
"AL","Barry",3,"2010-02-23",20,2541,,12213.096,2009.1,2988.4,22595.2
"AL","Barry",3,"2010-02-23",21,2511,,11898.088,1973.4,2792.2,22240
"AL","Barry",3,"2010-02-23",22,2176,,9220.656,1644,2783.7,19008.7
"AL","Barry",3,"2010-02-23",23,2094,,8772.692,1589.301,2683.2,18501.8
"AL","Barry",3,"2010-02-24",0,1978,,8454.713,1518.5,2866.4,17615.9
"AL","Barry",3,"2010-02-24",1,1875,,8268.034,1472.5,2782.701,16971
"AL","Barry",3,"2010-02-24",2,1895,,8039.783,1464.1,2782.2,16991.7
"AL","Barry",3,"2010-02-24",3,1843,,8017.884,1451.3,2818,16729.1
"AL","Barry",3,"2010-02-24",4,1982,,8203.729,1526.8,2875,17776.2
"AL","Barry",3,"2010-02-24",5,2259,,9595.376,1718.9,2911.8,19823.8
"AL","Barry",3,"2010-02-24",6,2220,,9199.635,1676.1,2918.3,19375.8
"AL","Barry",3,"2010-02-24",7,2230,,9377.392,1711.9,3070.2,19764.4
"AL","Barry",3,"2010-02-24",8,2271,,9832.803,1754.2,3061.7,20185.5
"AL","Barry",3,"2010-02-24",9,2394,,10955.907,1884.9,3167.9,21464
"AL","Barry",3,"2010-02-24",10,2399,,11110.803,1886.4,3076.4,21473.4
"AL","Barry",3,"2010-02-24",11,2406,,11141.994,1850.299,2868.999,21115.1
"AL","Barry",3,"2010-02-24",12,2412,,11407.781,1847.9,2775.299,21082
"AL","Barry",3,"2010-02-24",13,2226,,10079.234,1655,2619.4,19169.9
"AL","Barry",3,"2010-02-24",14,2164,,10055.952,1610.3,2576.501,18676.9
"AL","Barry",3,"2010-02-24",15,2132,,10153.614,1589.299,2547.401,18446.4
"AL","Barry",3,"2010-02-24",16,2166,,10454.862,1605.4,2536.2,18634.1
"AL","Barry",3,"2010-02-24",17,2163,,10757.208,1660.7,2687.101,19137.6
"AL","Barry",3,"2010-02-24",18,2322,,11921.214,1793.3,2875,20504.6
"AL","Barry",3,"2010-02-24",19,2461,,13239.007,1918.2,2929.701,21715.6
"AL","Barry",3,"2010-02-24",20,2659,,15585.709,2124.2,2977.9,23725.2
"AL","Barry",3,"2010-02-24",21,2711,,16324.717,2175.6,2989.201,24232.1
"AL","Barry",3,"2010-02-24",22,2548,,14568.029,1994.1,2984.5,22471.5
"AL","Barry",3,"2010-02-24",23,2599,,15577.447,2089.6,3239.699,23415.3
"AL","Barry",3,"2010-02-25",0,2635,,15709.609,2097.9,3254.999,23539
"AL","Barry",3,"2010-02-25",1,2716,,16401.422,2165,3127.6,24203.1
"AL","Barry",3,"2010-02-25",2,2745,,16571.731,2186.699,3145.401,24419.6
"AL","Barry",3,"2010-02-25",3,2779,,16346.021,2205.499,3036.999,24667.2
"AL","Barry",3,"2010-02-25",4,2785,,15867.355,2205.901,3062.799,24693.3
"AL","Barry",3,"2010-02-25",5,2789,,15778.764,2206,3119.1,24701.8
"AL","Barry",3,"2010-02-25",6,2810,,16048.166,2213.9,3181.6,24777.4
"AL","Barry",3,"2010-02-25",7,2737,,15519.456,2151.7,3138.5,24167.9
"AL","Barry",3,"2010-02-25",8,2473,,13294.833,1872.5,3094.9,21428.8
"AL","Barry",3,"2010-02-25",9,2635,,16052.01,2066.2,3401.799,23301.5
"AL","Barry",3,"2010-02-25",10,2673,,16864.287,2102.901,3368.6,23643.6
"AL","Barry",3,"2010-02-25",11,2448,,15011.274,1882.2,3014.2,21483
"AL","Barry",3,"2010-02-25",12,2520,,16519.257,1971.901,3133.6,22346.5
"AL","Barry",3,"2010-02-25",13,2343,,14477.243,1788.799,2998.399,20479.6
"AL","Barry",3,"2010-02-25",14,2161,,12992.535,1635.1,2784.5,18906.5
"AL","Barry",3,"2010-02-25",15,2119,,12835.75,1614.7,2790.5,18648.9
"AL","Barry",3,"2010-02-25",16,2192,,13383.095,1672.4,2741,19312.5
"AL","Barry",3,"2010-02-25",17,2273,,13608.918,1695.1,2677.999,19619.3
"AL","Barry",3,"2010-02-25",18,2685,,18522.963,2135.4,3151.9,23943.4
"AL","Barry",3,"2010-02-25",19,2824,,19513.699,2247.701,2950.6,25061.2
"AL","Barry",3,"2010-02-25",20,2822,,19498.706,2242.999,2867.9,25023.8
"AL","Barry",3,"2010-02-25",21,2816,,19180.904,2234.499,2840.7,24939.3
"AL","Barry",3,"2010-02-25",22,2735,,18415.41,2169.799,2825.5,24240.7
"AL","Barry",3,"2010-02-25",23,2692,,17863.929,2128.9,2793.6,23856.4
"AL","Barry",3,"2010-02-26",0,2613,,17122.625,2066.6,2894.1,23245.2
"AL","Barry",3,"2010-02-26",1,2636,,17414.335,2075.7,2851.001,23340.2
"AL","Barry",3,"2010-02-26",2,2644,,17486.936,2067.501,2715.601,23259.7
"AL","Barry",3,"2010-02-26",3,2614,,17300.141,2045.1,2693.001,23046.9
"AL","Barry",3,"2010-02-26",4,2650,,17364.745,2068.899,2725.801,23282.9
"AL","Barry",3,"2010-02-26",5,2740,,17709.448,2135.301,2728.201,23931.4
"AL","Barry",3,"2010-02-26",6,2744,,17516.254,2120.5,2788.2,23791.6
"AL","Barry",3,"2010-02-26",7,2656,,16697.81,2048.3,2710,23056.4
"AL","Barry",3,"2010-02-26",8,2398,,14803.368,1818.401,2706.901,20786.7
"AL","Barry",3,"2010-02-26",9,2193,,13123.764,1651.6,2770.3,19156.8
"AL","Barry",3,"2010-02-26",10,2294,,14557.425,1753.2,2831.7,20118.7
"AL","Barry",3,"2010-02-26",11,2283,,12786.554,1646.501,2465.5,19064.6
"AL","Barry",3,"2010-02-26",12,2289,,6366.594,1673.401,2329.5,19321
"AL","Barry",3,"2010-02-26",13,2294,,6693.487,1648,2260,19068.3
"AL","Barry",3,"2010-02-26",14,2138,,5119.57,1465.5,2082.4,17207
"AL","Barry",3,"2010-02-26",15,2035,,4973.66,1400.4,1946,16426
"AL","Barry",3,"2010-02-26",16,2086,,5041.633,1421.1,1989,16749.2
"AL","Barry",3,"2010-02-26",17,2153,,5659.538,1484.5,2234.7,17440.7
"AL","Barry",3,"2010-02-26",18,2446,,8788.327,1767.5,2641,20261.5
"AL","Barry",3,"2010-02-26",19,2558,,10045.344,1937.9,2763.2,21934.7
"AL","Barry",3,"2010-02-26",20,2642,,9956.056,1989.5,2829,22448
"AL","Barry",3,"2010-02-26",21,2672,,10106.66,2002.501,2794.301,22575.7
"AL","Barry",3,"2010-02-26",22,2488,,8226.231,1833.1,2738.2,20903.1
"AL","Barry",3,"2010-02-26",23,2446,,7545.457,1770.3,2813.6,20308.9
"AL","Barry",3,"2010-02-27",0,2402,,7219.627,1736.4,2809.6,19957.4
"AL","Barry",3,"2010-02-27",1,2465,,9692.806,1894.7,2761.301,21136.4
"AL","Barry",3,"2010-02-27",2,2646,,9969.366,1974.201,2658.8,22301.8
"AL","Barry",3,"2010-02-27",3,2648,,9843.883,1965.3,2706.8,22229.2
"AL","Barry",3,"2010-02-27",4,2687,,10233.29,1997.2,2684.599,22544.3
"AL","Barry",3,"2010-02-27",5,2683,,10136.895,1989.201,2714.099,22468.8
"AL","Barry",3,"2010-02-27",6,2682,,9799.808,1963.2,2662.001,22226.3
"AL","Barry",3,"2010-02-27",7,2713,,10116.01,2007.6,2725.099,22659.4
"AL","Barry",3,"2010-02-27",8,2719,,10433.713,2012.6,2694.4,22712.6
"AL","Barry",3,"2010-02-27",9,2712,,10439.094,2003.299,2726.7,22607.5
"AL","Barry",3,"2010-02-27",10,2651,,10279.574,1945.2,2658.2,22025.9
"AL","Barry",3,"2010-02-27",11,2594,,9881.659,1896.4,2716.8,21539.5
"AL","Barry",3,"2010-02-27",12,2522,,9107.433,1830.001,2698.4,20874.6
"AL","Barry",3,"2010-02-27",13,2312,,6814.228,1626.8,2390.6,18891.2
"AL","Barry",3,"2010-02-27",14,2052,,5348.046,1393.5,2178.201,16559.1
"AL","Barry",3,"2010-02-27",15,1935,,5149.974,1328.9,2197.1,15739.3
"AL","Barry",3,"2010-02-27",16,1975,,5165.112,1350.7,2306.499,16047.8
"AL","Barry",3,"2010-02-27",17,2119,,5678.77,1474.2,2547.4,17364
"AL","Barry",3,"2010-02-27",18,2576,,8832.627,1933.9,3004.399,21884.7
"AL","Barry",3,"2010-02-27",19,2692,,9752.234,2026.4,2938.101,22791.2
"AL","Barry",3,"2010-02-27",20,2734,,10021.034,2061.4,2963.599,23129.8
"AL","Barry",3,"2010-02-27",21,2757,,10209.44,2079.399,2845.099,23309.3
"AL","Barry",3,"2010-02-27",22,2603,,8932.443,1918.501,2738.699,21744
"AL","Barry",3,"2010-02-27",23,2451,,7530.847,1766.601,2636.3,20266.2
"AL","Barry",3,"2010-02-28",0,2287,,6672.593,1635.3,2565.6,19018.1
"AL","Barry",3,"2010-02-28",1,2252,,6411.206,1618.101,2568.101,18859.6
"AL","Barry",3,"2010-02-28",2,2300,,6509.505,1656.1,2614.699,19229.8
"AL","Barry",3,"2010-02-28",3,2437,,7192.905,1759.099,2579,20235.1
"AL","Barry",3,"2010-02-28",4,2629,,8889.609,1959.901,2877.8,22193.4
"AL","Barry",3,"2010-02-28",5,2769,,10284.622,2089,2886.4,23461.9
"AL","Barry",3,"2010-02-28",6,2793,,10498.224,2102.401,2879.501,23594.4
"AL","Barry",3,"2010-02-28",7,2782,,10419.806,2098.799,2813.2,23547.6
"AL","Barry",3,"2010-02-28",8,2683,,9662.37,2003.301,2850.301,22590.7
"AL","Barry",3,"2010-02-28",9,2518,,7997.539,1821.801,2917.6,20798.8
"AL","Barry",3,"2010-02-28",10,2361,,7230.585,1695.399,2740.2,19528.2
"AL","Barry",3,"2010-02-28",11,2022,,5485.243,1408.4,2600.8,16632.4
"AL","Barry",3,"2010-02-28",12,1971,,5160.666,1363.199,2518.5,16137
"AL","Barry",3,"2010-02-28",13,1949,,5093.964,1355.6,2543.099,15991.8
"AL","Barry",3,"2010-02-28",14,1923,,5083.27,1350.8,2530.999,15878.7
"AL","Barry",3,"2010-02-28",15,1739,,5060.416,1267.8,2509.299,14540.9
"AL","Barry",3,"2010-02-28",16,1796,,5035.872,1287.9,2589.099,14916.4
"AL","Barry",3,"2010-02-28",17,2087,,5557.739,1475.6,2794.199,17213.2
"AL","Barry",3,"2010-02-28",18,2558,,7508.565,1889.501,2733.4,21406.7
"AL","Barry",3,"2010-02-28",19,2727,,8960.777,2053.8,2821.7,23016.1
"AL","Barry",3,"2010-02-28",20,2776,,9054.781,2078.601,2825.2,23261.8
"AL","Barry",3,"2010-02-28",21,2727,,8318.49,2023.3,2842.1,22729.8
"AL","Barry",3,"2010-02-28",22,2451,,6227.294,1756.1,2822.901,20127.3
"AL","Barry",3,"2010-02-28",23,2231,,5174.499,1579.499,3098.6,18409.5
"AL","Barry",3,"2010-03-01",0,2234,,4672.009,1553.3,2941.9,18231.1
"AL","Barry",3,"2010-03-01",1,2300,,5045.322,1624.5,2928.6,18934.8
"AL","Barry",3,"2010-03-01",2,2334,,5287.721,1656.1,2856.8,19241
"AL","Barry",3,"2010-03-01",3,2537,,6287.72,1840.5,2962.101,21036.5
"AL","Barry",3,"2010-03-01",4,2698,,7882.416,2011.8,3001.6,22704.2
"AL","Barry",3,"2010-03-01",5,2790,,8876.126,2083.9,2849.701,23415.9
"AL","Barry",3,"2010-03-01",6,2795,,8961.146,2074.699,2881.2,23339.9
"AL","Barry",3,"2010-03-01",7,2723,,8521.417,2014.6,2806.1,22732.5
"AL","Barry",3,"2010-03-01",8,2376,,6059.972,1690.3,2807.301,19540.7
"AL","Barry",3,"2010-03-01",9,2436,,6009.241,1746.7,2859.699,20069.7
"AL","Barry",3,"2010-03-01",10,2359,,5661.527,1683.2,2757.4,19438.6
"AL","Barry",3,"2010-03-01",11,2325,,5435.497,1655.8,2578.3,19151.5
"AL","Barry",3,"2010-03-01",12,2383,,5627.082,1707.4,2604.1,19646.3
"AL","Barry",3,"2010-03-01",13,2344,,5677.17,1677.499,2589.4,19343.6
"AL","Barry",3,"2010-03-01",14,2214,,5310.967,1547.2,2270.1,18073.8
"AL","Barry",3,"2010-03-01",15,2076,,4071.677,1403.301,2464.2,16677.5
"AL","Barry",3,"2010-03-01",16,2073,,3922.292,1412.4,2578.5,16774.6
"AL","Barry",3,"2010-03-01",17,2243,,4536.696,1581.2,2799.9,18424.2
"AL","Barry",3,"2010-03-01",18,2548,,6145.717,1886.4,2785.3,21413.1
"AL","Barry",3,"2010-03-01",19,2664,,7044.422,1986.2,2813.1,22389.6
"AL","Barry",3,"2010-03-01",20,2695,,7088.154,2005.4,2750.1,22598.6
"AL","Barry",3,"2010-03-01",21,2626,,6588.652,1938.6,2687.6,21944.9
"AL","Barry",3,"2010-03-01",22,2241,,4551.134,1560.9,2537.7,18253.7
"AL","Barry",3,"2010-03-01",23,1989,,3352.807,1322.1,1953,15836.1
"AL","Barry",3,"2010-03-02",0,1907,,3328.725,1289.801,1925.6,15323.9
"AL","Barry",3,"2010-03-02",1,1785,,3197.256,1229.1,1858.401,14402.6
"AL","Barry",3,"2010-03-02",2,1782,,3112.956,1220.6,1812.9,14320.4
"AL","Barry",3,"2010-03-02",3,1876,,3108.322,1256.101,1804.3,14921.1
"AL","Barry",3,"2010-03-02",4,2062,,3264.108,1368.399,1900.401,16358.7
"AL","Barry",3,"2010-03-02",5,2401,,5321.655,1775.4,2762.401,20359.4
"AL","Barry",3,"2010-03-02",6,2489,,5701.774,1821.5,2648.401,20819.5
"AL","Barry",3,"2010-03-02",7,2511,,5952.477,1851.6,2727.7,21116.2
"AL","Barry",3,"2010-03-02",8,2659,,6811.491,2003.099,2849.3,22602.5
"AL","Barry",3,"2010-03-02",9,2735,,7266.995,2076.7,2714.501,23322.6
"AL","Barry",3,"2010-03-02",10,2749,,7245.452,2089.7,2770.701,23490.2
"AL","Barry",3,"2010-03-02",11,2734,,6786.597,2040.501,2699.2,23041.7
"AL","Barry",3,"2010-03-02",12,2659,,6020.801,1967.8,2765.901,22334.7
"AL","Barry",3,"2010-03-02",13,2617,,5805.204,1942,2813.8,22087.3
"AL","Barry",3,"2010-03-02",14,2628,,6068.108,1967.1,2804.2,22334.7
"AL","Barry",3,"2010-03-02",15,2638,,6264.71,1984.6,2830.7,22506.1
